"","LON","LAT","set"
"734",120.8708,22.52083,"狥场"
"735",120.8792,22.52083,"狥场"
"736",120.8875,22.52083,"狥场"
"737",120.8958,22.52083,"狥场"
"738",120.9042,22.52083,"狥场"
"739",120.9125,22.52083,"狥场"
"740",120.9208,22.52083,"狥场"
"741",120.9292,22.52083,"狥场"
"742",120.9375,22.52083,"狥场"
"743",120.9458,22.52083,"狥场"
"744",120.9542,22.52083,"狥场"
"745",120.9625,22.52083,"狥场"
"746",120.9708,22.52083,"狥场"
"747",120.7458,22.52917,"狥场"
"748",120.7542,22.52917,"狥场"
"749",120.7625,22.52917,"狥场"
"750",120.7708,22.52917,"狥场"
"751",120.7792,22.52917,"狥场"
"752",120.7875,22.52917,"狥场"
"753",120.7958,22.52917,"狥场"
"754",120.8042,22.52917,"狥场"
"755",120.8125,22.52917,"狥场"
"756",120.8208,22.52917,"狥场"
"757",120.8292,22.52917,"狥场"
"758",120.8375,22.52917,"狥场"
"759",120.8458,22.52917,"狥场"
"760",120.8542,22.52917,"狥场"
"761",120.8625,22.52917,"狥场"
"762",120.8708,22.52917,"狥场"
"763",120.8792,22.52917,"狥场"
"764",120.8875,22.52917,"狥场"
"765",120.8958,22.52917,"狥场"
"766",120.9042,22.52917,"狥场"
"767",120.9125,22.52917,"狥场"
"768",120.9208,22.52917,"狥场"
"769",120.9292,22.52917,"狥场"
"770",120.9375,22.52917,"狥场"
"771",120.9458,22.52917,"狥场"
"772",120.9542,22.52917,"狥场"
"773",120.9625,22.52917,"狥场"
"774",120.9708,22.52917,"狥场"
"775",120.7458,22.5375,"狥场"
"776",120.7542,22.5375,"狥场"
"777",120.7625,22.5375,"狥场"
"778",120.7708,22.5375,"狥场"
"779",120.7792,22.5375,"狥场"
"780",120.7875,22.5375,"狥场"
"781",120.7958,22.5375,"狥场"
"782",120.8042,22.5375,"狥场"
"783",120.8125,22.5375,"狥场"
"784",120.8208,22.5375,"狥场"
"785",120.8292,22.5375,"狥场"
"786",120.8375,22.5375,"狥场"
"787",120.8458,22.5375,"狥场"
"788",120.8542,22.5375,"狥场"
"789",120.8625,22.5375,"狥场"
"790",120.8708,22.5375,"狥场"
"791",120.8792,22.5375,"狥场"
"792",120.8875,22.5375,"狥场"
"793",120.8958,22.5375,"狥场"
"794",120.9042,22.5375,"狥场"
"795",120.9125,22.5375,"狥场"
"796",120.9208,22.5375,"狥场"
"797",120.9292,22.5375,"狥场"
"798",120.9375,22.5375,"狥场"
"799",120.9458,22.5375,"狥场"
"800",120.9542,22.5375,"狥场"
"801",120.9625,22.5375,"狥场"
"802",120.9708,22.5375,"狥场"
"803",120.7375,22.54583,"狥场"
"804",120.7458,22.54583,"狥场"
"805",120.7542,22.54583,"狥场"
"806",120.7625,22.54583,"狥场"
"807",120.7708,22.54583,"狥场"
"808",120.7792,22.54583,"狥场"
"809",120.7875,22.54583,"狥场"
"810",120.7958,22.54583,"狥场"
"811",120.8042,22.54583,"狥场"
"812",120.8125,22.54583,"狥场"
"813",120.8208,22.54583,"狥场"
"814",120.8292,22.54583,"狥场"
"815",120.8375,22.54583,"狥场"
"816",120.8458,22.54583,"狥场"
"817",120.8542,22.54583,"狥场"
"818",120.8625,22.54583,"狥场"
"819",120.8708,22.54583,"狥场"
"820",120.8792,22.54583,"狥场"
"821",120.8875,22.54583,"狥场"
"822",120.8958,22.54583,"狥场"
"823",120.9042,22.54583,"狥场"
"824",120.9125,22.54583,"狥场"
"825",120.9208,22.54583,"狥场"
"826",120.9292,22.54583,"狥场"
"827",120.9375,22.54583,"狥场"
"828",120.9458,22.54583,"狥场"
"829",120.9542,22.54583,"狥场"
"830",120.9625,22.54583,"狥场"
"831",120.9708,22.54583,"狥场"
"832",120.9792,22.54583,"狥场"
"833",120.7375,22.55416,"狥场"
"834",120.7458,22.55416,"狥场"
"835",120.7542,22.55416,"狥场"
"836",120.7625,22.55416,"狥场"
"837",120.7708,22.55416,"狥场"
"838",120.7792,22.55416,"狥场"
"839",120.7875,22.55416,"狥场"
"840",120.7958,22.55416,"狥场"
"841",120.8042,22.55416,"狥场"
"842",120.8125,22.55416,"狥场"
"843",120.8208,22.55416,"狥场"
"844",120.8292,22.55416,"狥场"
"845",120.8375,22.55416,"狥场"
"846",120.8458,22.55416,"狥场"
"847",120.8542,22.55416,"狥场"
"848",120.8625,22.55416,"狥场"
"849",120.8708,22.55416,"狥场"
"850",120.8792,22.55416,"狥场"
"851",120.8875,22.55416,"狥场"
"852",120.8958,22.55416,"狥场"
"853",120.9042,22.55416,"狥场"
"854",120.9125,22.55416,"狥场"
"855",120.9208,22.55416,"狥场"
"856",120.9292,22.55416,"狥场"
"857",120.9375,22.55416,"狥场"
"858",120.9458,22.55416,"狥场"
"859",120.9542,22.55416,"狥场"
"860",120.9625,22.55416,"狥场"
"861",120.9708,22.55416,"狥场"
"862",120.9792,22.55416,"狥场"
"863",120.7375,22.5625,"狥场"
"864",120.7458,22.5625,"狥场"
"865",120.7542,22.5625,"狥场"
"866",120.7625,22.5625,"狥场"
"867",120.7708,22.5625,"狥场"
"868",120.7792,22.5625,"狥场"
"869",120.7875,22.5625,"狥场"
"870",120.7958,22.5625,"狥场"
"871",120.8042,22.5625,"狥场"
"872",120.8125,22.5625,"狥场"
"873",120.8208,22.5625,"狥场"
"874",120.8292,22.5625,"狥场"
"875",120.8375,22.5625,"狥场"
"876",120.8458,22.5625,"狥场"
"877",120.8542,22.5625,"狥场"
"878",120.8625,22.5625,"狥场"
"879",120.8708,22.5625,"狥场"
"880",120.8792,22.5625,"狥场"
"881",120.8875,22.5625,"狥场"
"882",120.8958,22.5625,"狥场"
"883",120.9042,22.5625,"狥场"
"884",120.9125,22.5625,"狥场"
"885",120.9208,22.5625,"狥场"
"886",120.9292,22.5625,"狥场"
"887",120.9375,22.5625,"狥场"
"888",120.9458,22.5625,"狥场"
"889",120.9542,22.5625,"狥场"
"890",120.9625,22.5625,"狥场"
"891",120.9708,22.5625,"狥场"
"892",120.9792,22.5625,"狥场"
"893",120.9875,22.5625,"狥场"
"894",120.7375,22.57083,"狥场"
"895",120.7458,22.57083,"狥场"
"896",120.7542,22.57083,"狥场"
"897",120.7625,22.57083,"狥场"
"898",120.7708,22.57083,"狥场"
"899",120.7792,22.57083,"狥场"
"900",120.7875,22.57083,"狥场"
"901",120.7958,22.57083,"狥场"
"902",120.8042,22.57083,"狥场"
"903",120.8125,22.57083,"狥场"
"904",120.8208,22.57083,"狥场"
"905",120.8292,22.57083,"狥场"
"906",120.8375,22.57083,"狥场"
"907",120.8458,22.57083,"狥场"
"908",120.8542,22.57083,"狥场"
"909",120.8625,22.57083,"狥场"
"910",120.8708,22.57083,"狥场"
"911",120.8792,22.57083,"狥场"
"912",120.8875,22.57083,"狥场"
"913",120.8958,22.57083,"狥场"
"914",120.9042,22.57083,"狥场"
"915",120.9125,22.57083,"狥场"
"916",120.9208,22.57083,"狥场"
"917",120.9292,22.57083,"狥场"
"918",120.9375,22.57083,"狥场"
"919",120.9458,22.57083,"狥场"
"920",120.9542,22.57083,"狥场"
"921",120.9625,22.57083,"狥场"
"922",120.9708,22.57083,"狥场"
"923",120.9792,22.57083,"狥场"
"924",120.9875,22.57083,"狥场"
"925",120.9958,22.57083,"狥场"
"926",120.7458,22.57916,"狥场"
"927",120.7542,22.57916,"狥场"
"928",120.7625,22.57916,"狥场"
"929",120.7708,22.57916,"狥场"
"930",120.7792,22.57916,"狥场"
"931",120.7875,22.57916,"狥场"
"932",120.7958,22.57916,"狥场"
"933",120.8042,22.57916,"狥场"
"934",120.8125,22.57916,"狥场"
"935",120.8208,22.57916,"狥场"
"936",120.8292,22.57916,"狥场"
"937",120.8375,22.57916,"狥场"
"938",120.8458,22.57916,"狥场"
"939",120.8542,22.57916,"狥场"
"940",120.8625,22.57916,"狥场"
"941",120.8708,22.57916,"狥场"
"942",120.8792,22.57916,"狥场"
"943",120.8875,22.57916,"狥场"
"944",120.8958,22.57916,"狥场"
"945",120.9042,22.57916,"狥场"
"946",120.9125,22.57916,"狥场"
"947",120.9208,22.57916,"狥场"
"948",120.9292,22.57916,"狥场"
"949",120.9375,22.57916,"狥场"
"950",120.9458,22.57916,"狥场"
"951",120.9542,22.57916,"狥场"
"952",120.9625,22.57916,"狥场"
"953",120.9708,22.57916,"狥场"
"954",120.9792,22.57916,"狥场"
"955",120.9875,22.57916,"狥场"
"956",120.9958,22.57916,"狥场"
"957",121.0042,22.57916,"狥场"
"958",120.7458,22.5875,"狥场"
"959",120.7542,22.5875,"狥场"
"960",120.7625,22.5875,"狥场"
"961",120.7708,22.5875,"狥场"
"962",120.7792,22.5875,"狥场"
"963",120.7875,22.5875,"狥场"
"964",120.7958,22.5875,"狥场"
"965",120.8042,22.5875,"狥场"
"966",120.8125,22.5875,"狥场"
"967",120.8208,22.5875,"狥场"
"968",120.8292,22.5875,"狥场"
"969",120.8375,22.5875,"狥场"
"970",120.8458,22.5875,"狥场"
"971",120.8542,22.5875,"狥场"
"972",120.8625,22.5875,"狥场"
"973",120.8708,22.5875,"狥场"
"974",120.8792,22.5875,"狥场"
"975",120.8875,22.5875,"狥场"
"976",120.8958,22.5875,"狥场"
"977",120.9042,22.5875,"狥场"
"978",120.9125,22.5875,"狥场"
"979",120.9208,22.5875,"狥场"
"980",120.9292,22.5875,"狥场"
"981",120.9375,22.5875,"狥场"
"982",120.9458,22.5875,"狥场"
"983",120.9542,22.5875,"狥场"
"984",120.9625,22.5875,"狥场"
"985",120.9708,22.5875,"狥场"
"986",120.9792,22.5875,"狥场"
"987",120.9875,22.5875,"狥场"
"988",120.9958,22.5875,"狥场"
"989",121.0042,22.5875,"狥场"
"990",121.0125,22.5875,"狥场"
"991",120.7458,22.59583,"狥场"
"992",120.7542,22.59583,"狥场"
"993",120.7625,22.59583,"狥场"
"994",120.7708,22.59583,"狥场"
"995",120.7792,22.59583,"狥场"
"996",120.7875,22.59583,"狥场"
"997",120.7958,22.59583,"狥场"
"998",120.8042,22.59583,"狥场"
"999",120.8125,22.59583,"狥场"
"1000",120.8208,22.59583,"狥场"
"1001",120.8292,22.59583,"狥场"
"1002",120.8375,22.59583,"狥场"
"1003",120.8458,22.59583,"狥场"
"1004",120.8542,22.59583,"狥场"
"1005",120.8625,22.59583,"狥场"
"1006",120.8708,22.59583,"狥场"
"1007",120.8792,22.59583,"狥场"
"1008",120.8875,22.59583,"狥场"
"1009",120.8958,22.59583,"狥场"
"1010",120.9042,22.59583,"狥场"
"1011",120.9125,22.59583,"狥场"
"1012",120.9208,22.59583,"狥场"
"1013",120.9292,22.59583,"狥场"
"1014",120.9375,22.59583,"狥场"
"1015",120.9458,22.59583,"狥场"
"1016",120.9542,22.59583,"狥场"
"1017",120.9625,22.59583,"狥场"
"1018",120.9708,22.59583,"狥场"
"1019",120.9792,22.59583,"狥场"
"1020",120.9875,22.59583,"狥场"
"1021",120.9958,22.59583,"狥场"
"1022",121.0042,22.59583,"狥场"
"1023",121.0125,22.59583,"狥场"
"1024",120.7542,22.60417,"狥场"
"1025",120.7625,22.60417,"狥场"
"1026",120.7708,22.60417,"狥场"
"1027",120.7792,22.60417,"狥场"
"1028",120.7875,22.60417,"狥场"
"1029",120.7958,22.60417,"狥场"
"1030",120.8042,22.60417,"狥场"
"1031",120.8125,22.60417,"狥场"
"1032",120.8208,22.60417,"狥场"
"1033",120.8292,22.60417,"狥场"
"1034",120.8375,22.60417,"狥场"
"1035",120.8458,22.60417,"狥场"
"1036",120.8542,22.60417,"狥场"
"1037",120.8625,22.60417,"狥场"
"1038",120.8708,22.60417,"狥场"
"1039",120.8792,22.60417,"狥场"
"1040",120.8875,22.60417,"狥场"
"1041",120.8958,22.60417,"狥场"
"1042",120.9042,22.60417,"狥场"
"1043",120.9125,22.60417,"狥场"
"1044",120.9208,22.60417,"狥场"
"1045",120.9292,22.60417,"狥场"
"1046",120.9375,22.60417,"狥场"
"1047",120.9458,22.60417,"狥场"
"1048",120.9542,22.60417,"狥场"
"1049",120.9625,22.60417,"狥场"
"1050",120.9708,22.60417,"狥场"
"1051",120.9792,22.60417,"狥场"
"1052",120.9875,22.60417,"狥场"
"1053",120.9958,22.60417,"狥场"
"1054",121.0042,22.60417,"狥场"
"1055",121.0125,22.60417,"狥场"
"1056",120.7542,22.6125,"狥场"
"1057",120.7625,22.6125,"狥场"
"1058",120.7708,22.6125,"狥场"
"1059",120.7792,22.6125,"狥场"
"1060",120.7875,22.6125,"狥场"
"1061",120.7958,22.6125,"狥场"
"1062",120.8042,22.6125,"狥场"
"1063",120.8125,22.6125,"狥场"
"1064",120.8208,22.6125,"狥场"
"1065",120.8292,22.6125,"狥场"
"1066",120.8375,22.6125,"狥场"
"1067",120.8458,22.6125,"狥场"
"1068",120.8542,22.6125,"狥场"
"1069",120.8625,22.6125,"狥场"
"1070",120.8708,22.6125,"狥场"
"1071",120.8792,22.6125,"狥场"
"1072",120.8875,22.6125,"狥场"
"1073",120.8958,22.6125,"狥场"
"1074",120.9042,22.6125,"狥场"
"1075",120.9125,22.6125,"狥场"
"1076",120.9208,22.6125,"狥场"
"1077",120.9292,22.6125,"狥场"
"1078",120.9375,22.6125,"狥场"
"1079",120.9458,22.6125,"狥场"
"1080",120.9542,22.6125,"狥场"
"1081",120.9625,22.6125,"狥场"
"1082",120.9708,22.6125,"狥场"
"1083",120.9792,22.6125,"狥场"
"1084",120.9875,22.6125,"狥场"
"1085",120.9958,22.6125,"狥场"
"1086",121.0042,22.6125,"狥场"
"1087",121.0125,22.6125,"狥场"
"1088",120.7542,22.62083,"狥场"
"1089",120.7625,22.62083,"狥场"
"1090",120.7708,22.62083,"狥场"
"1091",120.7792,22.62083,"狥场"
"1092",120.7875,22.62083,"狥场"
"1093",120.7958,22.62083,"狥场"
"1094",120.8042,22.62083,"狥场"
"1095",120.8125,22.62083,"狥场"
"1096",120.8208,22.62083,"狥场"
"1097",120.8292,22.62083,"狥场"
"1098",120.8375,22.62083,"狥场"
"1099",120.8458,22.62083,"狥场"
"1100",120.8542,22.62083,"狥场"
"1101",120.8625,22.62083,"狥场"
"1102",120.8708,22.62083,"狥场"
"1103",120.8792,22.62083,"狥场"
"1104",120.8875,22.62083,"狥场"
"1105",120.8958,22.62083,"狥场"
"1106",120.9042,22.62083,"狥场"
"1107",120.9125,22.62083,"狥场"
"1108",120.9208,22.62083,"狥场"
"1109",120.9292,22.62083,"狥场"
"1110",120.9375,22.62083,"狥场"
"1111",120.9458,22.62083,"狥场"
"1112",120.9542,22.62083,"狥场"
"1113",120.9625,22.62083,"狥场"
"1114",120.9708,22.62083,"狥场"
"1115",120.9792,22.62083,"狥场"
"1116",120.9875,22.62083,"狥场"
"1117",120.9958,22.62083,"狥场"
"1118",121.0042,22.62083,"狥场"
"1119",121.0125,22.62083,"狥场"
"1120",120.7625,22.62917,"狥场"
"1121",120.7708,22.62917,"狥场"
"1122",120.7792,22.62917,"狥场"
"1123",120.7875,22.62917,"狥场"
"1124",120.7958,22.62917,"狥场"
"1125",120.8042,22.62917,"狥场"
"1126",120.8125,22.62917,"狥场"
"1127",120.8208,22.62917,"狥场"
"1128",120.8292,22.62917,"狥场"
"1129",120.8375,22.62917,"狥场"
"1130",120.8458,22.62917,"狥场"
"1131",120.8542,22.62917,"狥场"
"1132",120.8625,22.62917,"狥场"
"1133",120.8708,22.62917,"狥场"
"1134",120.8792,22.62917,"狥场"
"1135",120.8875,22.62917,"狥场"
"1136",120.8958,22.62917,"狥场"
"1137",120.9042,22.62917,"狥场"
"1138",120.9125,22.62917,"狥场"
"1139",120.9208,22.62917,"狥场"
"1140",120.9292,22.62917,"狥场"
"1141",120.9375,22.62917,"狥场"
"1142",120.9458,22.62917,"狥场"
"1143",120.9542,22.62917,"狥场"
"1144",120.9625,22.62917,"狥场"
"1145",120.9708,22.62917,"狥场"
"1146",120.9792,22.62917,"狥场"
"1147",120.9875,22.62917,"狥场"
"1148",120.9958,22.62917,"狥场"
"1149",121.0042,22.62917,"狥场"
"1150",121.0125,22.62917,"狥场"
"1151",121.4958,22.62917,"狥场"
"1152",121.5042,22.62917,"狥场"
"1153",120.7625,22.6375,"狥场"
"1154",120.7708,22.6375,"狥场"
"1155",120.7792,22.6375,"狥场"
"1156",120.7875,22.6375,"狥场"
"1157",120.7958,22.6375,"狥场"
"1158",120.8042,22.6375,"狥场"
"1159",120.8125,22.6375,"狥场"
"1160",120.8208,22.6375,"狥场"
"1161",120.8292,22.6375,"狥场"
"1162",120.8375,22.6375,"狥场"
"1163",120.8458,22.6375,"狥场"
"1164",120.8542,22.6375,"狥场"
"1165",120.8625,22.6375,"狥场"
"1166",120.8708,22.6375,"狥场"
"1167",120.8792,22.6375,"狥场"
"1168",120.8875,22.6375,"狥场"
"1169",120.8958,22.6375,"狥场"
"1170",120.9042,22.6375,"狥场"
"1171",120.9125,22.6375,"狥场"
"1172",120.9208,22.6375,"狥场"
"1173",120.9292,22.6375,"狥场"
"1174",120.9375,22.6375,"狥场"
"1175",120.9458,22.6375,"狥场"
"1176",120.9542,22.6375,"狥场"
"1177",120.9625,22.6375,"狥场"
"1178",120.9708,22.6375,"狥场"
"1179",120.9792,22.6375,"狥场"
"1180",120.9875,22.6375,"狥场"
"1181",120.9958,22.6375,"狥场"
"1182",121.0042,22.6375,"狥场"
"1183",121.0125,22.6375,"狥场"
"1184",121.0208,22.6375,"狥场"
"1185",121.4875,22.6375,"狥场"
"1186",121.4958,22.6375,"狥场"
"1187",121.5042,22.6375,"狥场"
"1188",121.5125,22.6375,"狥场"
"1189",120.7708,22.64583,"狥场"
"1190",120.7792,22.64583,"狥场"
"1191",120.7875,22.64583,"狥场"
"1192",120.7958,22.64583,"狥场"
"1193",120.8042,22.64583,"狥场"
"1194",120.8125,22.64583,"狥场"
"1195",120.8208,22.64583,"狥场"
"1196",120.8292,22.64583,"狥场"
"1197",120.8375,22.64583,"狥场"
"1198",120.8458,22.64583,"狥场"
"1199",120.8542,22.64583,"狥场"
"1200",120.8625,22.64583,"狥场"
"1201",120.8708,22.64583,"狥场"
"1202",120.8792,22.64583,"狥场"
"1203",120.8875,22.64583,"狥场"
"1204",120.8958,22.64583,"狥场"
"1205",120.9042,22.64583,"狥场"
"1206",120.9125,22.64583,"狥场"
"1207",120.9208,22.64583,"狥场"
"1208",120.9292,22.64583,"狥场"
"1209",120.9375,22.64583,"狥场"
"1210",120.9458,22.64583,"狥场"
"1211",120.9542,22.64583,"狥场"
"1212",120.9625,22.64583,"狥场"
"1213",120.9708,22.64583,"狥场"
"1214",120.9792,22.64583,"狥场"
"1215",120.9875,22.64583,"狥场"
"1216",120.9958,22.64583,"狥场"
"1217",121.0042,22.64583,"狥场"
"1218",121.0125,22.64583,"狥场"
"1219",121.0208,22.64583,"狥场"
"1220",121.4708,22.64583,"狥场"
"1221",121.4792,22.64583,"狥场"
"1222",121.4875,22.64583,"狥场"
"1223",121.4958,22.64583,"狥场"
"1224",121.5042,22.64583,"狥场"
"1225",120.7792,22.65417,"狥场"
"1226",120.7875,22.65417,"狥场"
"1227",120.7958,22.65417,"狥场"
"1228",120.8042,22.65417,"狥场"
"1229",120.8125,22.65417,"狥场"
"1230",120.8208,22.65417,"狥场"
"1231",120.8292,22.65417,"狥场"
"1232",120.8375,22.65417,"狥场"
"1233",120.8458,22.65417,"狥场"
"1234",120.8542,22.65417,"狥场"
"1235",120.8625,22.65417,"狥场"
"1236",120.8708,22.65417,"狥场"
"1237",120.8792,22.65417,"狥场"
"1238",120.8875,22.65417,"狥场"
"1239",120.8958,22.65417,"狥场"
"1240",120.9042,22.65417,"狥场"
"1241",120.9125,22.65417,"狥场"
"1242",120.9208,22.65417,"狥场"
"1243",120.9292,22.65417,"狥场"
"1244",120.9375,22.65417,"狥场"
"1245",120.9458,22.65417,"狥场"
"1246",120.9542,22.65417,"狥场"
"1247",120.9625,22.65417,"狥场"
"1248",120.9708,22.65417,"狥场"
"1249",120.9792,22.65417,"狥场"
"1250",120.9875,22.65417,"狥场"
"1251",120.9958,22.65417,"狥场"
"1252",121.0042,22.65417,"狥场"
"1253",121.0125,22.65417,"狥场"
"1254",121.0208,22.65417,"狥场"
"1255",121.0292,22.65417,"狥场"
"1256",121.4708,22.65417,"狥场"
"1257",121.4792,22.65417,"狥场"
"1258",121.4875,22.65417,"狥场"
"1259",121.4958,22.65417,"狥场"
"1260",121.5042,22.65417,"狥场"
"1261",121.5125,22.65417,"狥场"
"1262",120.7875,22.6625,"狥场"
"1263",120.7958,22.6625,"狥场"
"1264",120.8042,22.6625,"狥场"
"1265",120.8125,22.6625,"狥场"
"1266",120.8208,22.6625,"狥场"
"1267",120.8292,22.6625,"狥场"
"1268",120.8375,22.6625,"狥场"
"1269",120.8458,22.6625,"狥场"
"1270",120.8542,22.6625,"狥场"
"1271",120.8625,22.6625,"狥场"
"1272",120.8708,22.6625,"狥场"
"1273",120.8792,22.6625,"狥场"
"1274",120.8875,22.6625,"狥场"
"1275",120.8958,22.6625,"狥场"
"1276",120.9042,22.6625,"狥场"
"1277",120.9125,22.6625,"狥场"
"1278",120.9208,22.6625,"狥场"
"1279",120.9292,22.6625,"狥场"
"1280",120.9375,22.6625,"狥场"
"1281",120.9458,22.6625,"狥场"
"1282",120.9542,22.6625,"狥场"
"1283",120.9625,22.6625,"狥场"
"1284",120.9708,22.6625,"狥场"
"1285",120.9792,22.6625,"狥场"
"1286",120.9875,22.6625,"狥场"
"1287",120.9958,22.6625,"狥场"
"1288",121.0042,22.6625,"狥场"
"1289",121.0125,22.6625,"狥场"
"1290",121.0208,22.6625,"狥场"
"1291",121.0292,22.6625,"狥场"
"1292",121.0375,22.6625,"狥场"
"1293",121.4708,22.6625,"狥场"
"1294",121.4792,22.6625,"狥场"
"1295",121.4875,22.6625,"狥场"
"1296",121.4958,22.6625,"狥场"
"1297",121.5042,22.6625,"狥场"
"1298",121.5125,22.6625,"狥场"
"1299",120.7875,22.67083,"狥场"
"1300",120.7958,22.67083,"狥场"
"1301",120.8042,22.67083,"狥场"
"1302",120.8125,22.67083,"狥场"
"1303",120.8208,22.67083,"狥场"
"1304",120.8292,22.67083,"狥场"
"1305",120.8375,22.67083,"狥场"
"1306",120.8458,22.67083,"狥场"
"1307",120.8542,22.67083,"狥场"
"1308",120.8625,22.67083,"狥场"
"1309",120.8708,22.67083,"狥场"
"1310",120.8792,22.67083,"狥场"
"1311",120.8875,22.67083,"狥场"
"1312",120.8958,22.67083,"狥场"
"1313",120.9042,22.67083,"狥场"
"1314",120.9125,22.67083,"狥场"
"1315",120.9208,22.67083,"狥场"
"1316",120.9292,22.67083,"狥场"
"1317",120.9375,22.67083,"狥场"
"1318",120.9458,22.67083,"狥场"
"1319",120.9542,22.67083,"狥场"
"1320",120.9625,22.67083,"狥场"
"1321",120.9708,22.67083,"狥场"
"1322",120.9792,22.67083,"狥场"
"1323",120.9875,22.67083,"狥场"
"1324",120.9958,22.67083,"狥场"
"1325",121.0042,22.67083,"狥场"
"1326",121.0125,22.67083,"狥场"
"1327",121.0208,22.67083,"狥场"
"1328",121.0292,22.67083,"狥场"
"1329",121.0375,22.67083,"狥场"
"1330",121.0458,22.67083,"狥场"
"1331",121.0542,22.67083,"狥场"
"1332",121.4625,22.67083,"狥场"
"1333",121.4708,22.67083,"狥场"
"1334",121.4792,22.67083,"狥场"
"1335",121.4875,22.67083,"狥场"
"1336",121.4958,22.67083,"狥场"
"1337",121.5042,22.67083,"狥场"
"1338",121.5125,22.67083,"狥场"
"1339",120.7875,22.67916,"狥场"
"1340",120.7958,22.67916,"狥场"
"1341",120.8042,22.67916,"狥场"
"1342",120.8125,22.67916,"狥场"
"1343",120.8208,22.67916,"狥场"
"1344",120.8292,22.67916,"狥场"
"1345",120.8375,22.67916,"狥场"
"1346",120.8458,22.67916,"狥场"
"1347",120.8542,22.67916,"狥场"
"1348",120.8625,22.67916,"狥场"
"1349",120.8708,22.67916,"狥场"
"1350",120.8792,22.67916,"狥场"
"1351",120.8875,22.67916,"狥场"
"1352",120.8958,22.67916,"狥场"
"1353",120.9042,22.67916,"狥场"
"1354",120.9125,22.67916,"狥场"
"1355",120.9208,22.67916,"狥场"
"1356",120.9292,22.67916,"狥场"
"1357",120.9375,22.67916,"狥场"
"1358",120.9458,22.67916,"狥场"
"1359",120.9542,22.67916,"狥场"
"1360",120.9625,22.67916,"狥场"
"1361",120.9708,22.67916,"狥场"
"1362",120.9792,22.67916,"狥场"
"1363",120.9875,22.67916,"狥场"
"1364",120.9958,22.67916,"狥场"
"1365",121.0042,22.67916,"狥场"
"1366",121.0125,22.67916,"狥场"
"1367",121.0208,22.67916,"狥场"
"1368",121.0292,22.67916,"狥场"
"1369",121.0375,22.67916,"狥场"
